ID,Rating,Tomatometer,Weighted_Score,Audience_Score,Awards,Nominations
1281,PG-13,43,46,53,NULL,NULL
1360,R,76,79,85,2,6
1365,R,85,79,67,NULL,NULL
1367,PG,70,74,82,NULL,NULL
1368,R,86,85,85,NULL,NULL
1369,R,33,42,60,NULL,NULL
1370,R,41,42,45,NULL,NULL
1371,PG,65,68,74,NULL,NULL
1372,R,63,72,90,NULL,NULL
1375,PG-13,31,30,31,NULL,NULL
1378,,68,71,77,NULL,NULL
1380,PG-13,29,42,69,NULL,NULL
1381,PG-13,52,59,74,NULL,NULL
1389,R,94,87,74,NULL,NULL
1392,R,95,93,91,1,1
1402,PG-13,67,73,87,NULL,NULL
1406,PG-13,15,20,31,NULL,NULL
1408,PG-13,39,39,40,NULL,NULL
1411,R,65,63,62,NULL,NULL
1412,R,96,90,79,NULL,NULL
1415,R,29,44,75,NULL,NULL
1422,R,91,92,94,4,5
1427,R,59,63,74,NULL,NULL
1428,R,66,65,64,NULL,NULL
1429,R,79,81,85,NULL,NULL
1430,R,95,91,83,1,1
1435,,92,88,82,NULL,NULL
1439,PG-13,51,55,64,NULL,NULL
1440,R,80,80,82,NULL,NULL
1443,R,80,80,81,NULL,NULL
1450,R,25,27,33,NULL,NULL
1452,PG-13,74,69,61,NULL,NULL
1487,R,17,27,48,NULL,NULL
1491,PG,91,87,79,NULL,NULL
1492,PG-13,32,38,50,NULL,NULL
1493,PG-13,15,24,42,NULL,NULL
1495,R,39,50,72,NULL,NULL
1496,PG,3,16,43,NULL,NULL
1497,PG,35,45,67,NULL,NULL
1498,PG-13,37,40,46,NULL,NULL
1499,PG,19,24,34,NULL,NULL
1523,R,87,87,89,1,1
1534,R,9,18,36,NULL,NULL
1535,R,65,68,75,NULL,NULL
1537,R,77,69,53,NULL,NULL
1538,R,86,85,84,NULL,NULL
1541,,92,87,77,NULL,NULL
1542,R,80,84,93,NULL,NULL
1547,R,76,79,85,NULL,NULL
1548,R,93,90,84,NULL,NULL
1551,PG-13,4,13,32,NULL,NULL
1552,PG-13,92,86,76,NULL,NULL
1562,R,72,70,66,NULL,NULL
1571,PG-13,82,83,86,NULL,NULL
1572,R,58,66,83,NULL,NULL
1573,R,70,70,70,NULL,NULL
1574,PG-13,86,85,83,6,13
1576,R,30,41,65,NULL,NULL
1577,R,19,32,60,NULL,NULL
1578,R,93,93,93,2,8
1579,R,65,69,79,NULL,NULL
1581,TVPG,33,35,41,NULL,NULL
1584,PG-13,92,82,64,NULL,NULL
1586,PG-13,46,52,65,NULL,NULL
1587,PG-13,90,89,89,NULL,NULL
1590,PG-13,28,37,56,NULL,NULL
1592,R,77,81,89,NULL,NULL
1593,PG,71,58,35,NULL,NULL
1597,PG-13,84,82,79,NULL,NULL
1598,R,75,75,77,NULL,NULL
1607,R,97,95,93,NULL,NULL
1613,R,25,36,59,NULL,NULL
1619,R,46,54,70,NULL,NULL
1620,R,16,29,57,NULL,NULL
1621,R,88,87,85,NULL,NULL
1623,R,75,74,73,NULL,NULL
1624,PG-13,83,80,75,NULL,NULL
1630,R,88,85,80,NULL,NULL
1632,R,85,86,90,1,7
1633,PG-13,76,78,84,NULL,NULL
1634,PG,44,44,44,NULL,NULL
1636,PG-13,50,47,43,NULL,NULL
1637,R,95,88,76,2,3
1639,PG-13,4,8,16,NULL,NULL
1640,R,74,78,88,NULL,NULL
1641,,89,84,76,NULL,NULL
1642,,83,76,63,NULL,NULL
1645,R,68,73,85,NULL,NULL
1646,PG-13,70,75,87,NULL,NULL
1647,PG-13,43,48,58,NULL,NULL
1648,,90,80,60,NULL,NULL
1656,PG,27,34,48,NULL,NULL
1669,PG,88,88,88,1,3
1677,PG-13,79,81,87,2,6
1683,R,8,21,49,NULL,NULL
1689,PG,65,60,53,NULL,NULL
1690,R,59,56,53,NULL,NULL
1691,R,44,42,39,NULL,NULL
1694,,94,90,82,NULL,NULL
1696,R,55,62,78,NULL,NULL
1700,R,91,90,90,1,1
1701,R,58,63,75,NULL,NULL
1710,R,75,71,64,NULL,NULL
1713,R,80,75,67,NULL,NULL
1715,PG-13,71,73,77,2,7
1717,PG-13,11,20,40,NULL,NULL
1722,R,28,35,50,NULL,NULL
1724,PG-13,67,67,69,NULL,NULL
1726,PG-13,79,78,78,NULL,NULL
1727,PG-13,25,30,41,NULL,NULL
1729,PG-13,63,62,60,NULL,NULL
1730,R,72,73,75,NULL,NULL
1731,R,44,45,49,NULL,NULL
1734,PG-13,46,51,63,NULL,NULL
1735,PG-13,13,18,30,NULL,NULL
1738,PG-13,28,36,53,NULL,NULL
1770,R,78,80,84,NULL,NULL
1771,PG-13,80,78,75,NULL,NULL
1775,PG,12,25,52,NULL,NULL
1777,R,82,78,70,NULL,NULL
1781,PG,93,88,79,2,2
1788,PG-13,68,65,61,NULL,NULL
1792,PG-13,61,52,35,NULL,NULL
1807,R,74,75,79,NULL,NULL
1809,R,44,53,71,NULL,NULL
1812,,36,33,28,NULL,NULL
1813,R,64,69,79,NULL,NULL
1817,R,72,69,64,NULL,NULL
1819,PG-13,20,29,50,NULL,NULL
1824,PG-13,45,51,65,NULL,NULL
1825,PG,32,37,49,NULL,NULL
1830,R,61,68,84,NULL,NULL
1831,PG-13,19,24,36,NULL,NULL
1832,R,67,73,85,NULL,NULL
1833,PG-13,47,59,83,NULL,NULL
1844,PG-13,40,43,50,NULL,NULL
1850,R,64,69,79,NULL,NULL
1852,PG-13,66,64,60,NULL,NULL
1857,PG,62,70,88,NULL,NULL
1858,PG-13,58,67,85,NULL,NULL
1865,PG-13,33,40,54,NULL,NULL
1873,R,37,48,71,NULL,NULL
1878,R,50,62,89,NULL,NULL
1880,PG-13,14,26,51,NULL,NULL
1883,PG-13,89,89,91,NULL,NULL
1885,PG,66,66,67,NULL,NULL
1887,PG,59,71,95,NULL,NULL
1891,PG,94,95,97,NULL,NULL
1892,PG,83,86,94,NULL,NULL
1893,PG,51,53,59,NULL,NULL
1895,PG-13,79,74,66,NULL,NULL
1900,R,92,89,85,4,5
1903,R,43,52,72,NULL,NULL
1904,PG-13,36,51,83,3,6
1907,R,57,52,42,NULL,NULL
1909,PG-13,72,70,68,NULL,NULL
1911,R,33,44,66,NULL,NULL
1919,PG-13,94,89,81,NULL,NULL
1921,PG-13,15,35,76,NULL,NULL
1923,R,64,68,78,NULL,NULL
1924,PG,94,91,86,NULL,NULL
1927,PG-13,62,50,29,NULL,NULL
1930,PG-13,51,55,64,NULL,NULL
1931,PG-13,27,45,82,NULL,NULL
1933,PG-13,84,81,77,NULL,NULL
1934,R,92,88,80,7,13
1944,R,67,66,64,NULL,NULL
1945,PG-13,57,59,64,NULL,NULL
1946,R,74,72,69,NULL,NULL
1947,PG-13,52,57,67,NULL,NULL
1948,R,62,65,71,NULL,NULL
1949,R,90,85,77,NULL,NULL
1950,PG-13,28,27,28,NULL,NULL
1954,R,34,49,81,NULL,NULL
1955,PG,92,92,93,NULL,NULL
1957,PG-13,22,37,67,NULL,NULL
1961,R,38,41,48,NULL,NULL
1965,R,55,53,51,NULL,NULL
1966,R,16,22,35,NULL,NULL
1968,PG-13,34,44,64,NULL,NULL
1969,PG-13,56,51,43,NULL,NULL
1970,R,20,21,23,NULL,NULL
1975,PG-13,12,21,40,NULL,NULL
1979,PG,37,41,51,NULL,NULL
1985,R,83,82,82,1,4
1988,R,79,76,70,NULL,NULL
1989,PG-13,46,51,61,NULL,NULL
1991,,67,68,71,NULL,NULL
1995,PG-13,24,30,44,NULL,NULL
1996,PG-13,24,30,44,NULL,NULL
1997,,80,67,43,NULL,NULL
2001,R,57,58,61,NULL,NULL
2005,PG,18,32,61,NULL,NULL
2018,PG-13,17,30,59,NULL,NULL
2019,R,60,56,49,NULL,NULL
2020,PG-13,8,14,28,NULL,NULL
2022,PG-13,22,34,59,NULL,NULL
2023,PG-13,46,52,64,NULL,NULL
2024,R,62,68,81,NULL,NULL
2026,R,35,44,62,NULL,NULL
2028,PG-13,98,93,85,NULL,NULL
2034,R,74,79,89,1,2
2039,PG,92,88,80,3,6
2043,R,32,39,53,NULL,NULL
2044,PG,35,47,73,NULL,NULL
2048,PG-13,56,60,70,NULL,NULL
2054,PG,75,78,84,NULL,NULL
2055,R,79,80,84,NULL,NULL
2056,R,94,92,89,NULL,NULL
2057,R,12,28,61,NULL,NULL
2059,PG,36,46,67,NULL,NULL
2062,G,96,93,87,1,5
2064,PG,81,80,79,NULL,NULL
2067,PG,24,26,30,NULL,NULL
2069,R,43,50,64,NULL,NULL
2071,R,19,36,70,NULL,NULL
2074,R,88,81,69,NULL,NULL
2080,PG-13,38,44,58,NULL,NULL
2082,R,79,76,71,NULL,NULL
2085,R,32,41,61,NULL,NULL
2086,R,30,35,47,NULL,NULL
2088,R,27,38,61,NULL,NULL
2099,,86,77,60,NULL,NULL
2100,R,52,59,74,NULL,NULL
2103,PG-13,66,63,59,NULL,NULL
2105,R,30,25,15,NULL,NULL
2108,R,89,90,92,NULL,NULL
2109,,100,86,60,NULL,NULL
2112,,73,67,56,NULL,NULL
2114,PG-13,44,45,48,NULL,NULL
2116,PG-13,64,62,58,NULL,NULL
2118,R,99,97,94,2,9
2119,PG-13,37,44,60,NULL,NULL
2122,PG-13,4,15,40,NULL,NULL
2123,,83,77,67,NULL,NULL
2124,R,22,24,30,NULL,NULL
2133,PG-13,46,51,63,NULL,NULL
2135,PG-13,28,30,37,NULL,NULL
2140,R,52,57,68,NULL,NULL
2142,R,75,72,67,NULL,NULL
2148,R,77,69,55,NULL,NULL
2149,R,8,13,23,NULL,NULL
2155,R,25,25,27,NULL,NULL
2157,PG-13,27,26,24,NULL,NULL
2162,R,9,16,30,NULL,NULL
2163,,10,18,36,NULL,NULL
2164,PG-13,53,59,73,NULL,NULL
2165,R,99,98,96,NULL,NULL
2171,R,38,50,75,NULL,NULL
2176,PG-13,21,27,39,NULL,NULL
2179,R,52,57,67,NULL,NULL
2185,PG-13,48,50,54,NULL,NULL
2196,R,43,43,45,NULL,NULL
2207,PG-13,56,56,57,NULL,NULL
2210,PG,68,59,43,NULL,NULL
2239,R,73,72,72,NULL,NULL
2246,R,57,53,46,NULL,NULL
2251,R,50,55,68,NULL,NULL
2252,R,89,87,83,NULL,NULL
2253,PG-13,62,62,65,NULL,NULL
2255,R,87,85,83,NULL,NULL
2259,R,32,45,72,NULL,NULL
2268,PG-13,43,45,51,1,2
2270,,19,20,23,NULL,NULL
2274,PG,14,20,33,NULL,NULL
2275,R,21,29,46,NULL,NULL
2277,PG,36,43,59,NULL,NULL
2280,PG,98,92,82,NULL,NULL
2288,R,68,72,81,NULL,NULL
2289,R,70,72,77,1,7
2290,PG-13,29,40,63,NULL,NULL
2291,R,4,14,35,NULL,NULL
2292,R,90,89,89,NULL,NULL
2293,R,58,66,82,NULL,NULL
2294,R,52,59,75,NULL,NULL
2295,R,63,70,84,NULL,NULL
2300,PG,25,43,79,NULL,NULL
2309,PG,38,40,45,NULL,NULL
2310,PG-13,71,63,50,NULL,NULL
2312,PG-13,4,10,22,NULL,NULL
2313,PG-13,50,50,52,NULL,NULL
2320,R,63,59,53,NULL,NULL
2321,R,90,76,49,NULL,NULL
2322,PG-13,80,80,80,NULL,NULL
2323,PG,88,87,86,NULL,NULL
2324,R,39,45,59,NULL,NULL
2355,R,64,69,81,NULL,NULL
2359,PG-13,91,89,87,NULL,NULL
2360,R,14,26,52,NULL,NULL
2383,PG,88,86,82,NULL,NULL
2436,PG-13,12,16,26,NULL,NULL
2453,R,25,38,65,NULL,NULL
2454,PG,66,68,73,NULL,NULL
2486,PG,16,26,46,NULL,NULL
2493,PG,98,96,94,NULL,NULL
2501,PG-13,84,87,93,NULL,NULL
2502,PG-13,82,84,90,NULL,NULL
2503,PG-13,92,91,91,3,3
2539,PG-13,54,56,60,NULL,NULL
2565,PG,65,61,54,NULL,NULL
2567,PG-13,86,83,79,5,11
2575,R,75,65,46,NULL,NULL
2604,R,85,82,76,2,8
2605,PG,38,43,54,NULL,NULL
2609,R,92,90,87,NULL,NULL
2610,R,61,60,58,NULL,NULL
2612,PG-13,35,41,55,NULL,NULL
2614,PG,82,76,65,1,1
2616,PG,62,67,77,NULL,NULL
2617,PG,41,51,71,NULL,NULL
2619,PG,91,80,60,NULL,NULL
2620,PG-13,10,19,39,NULL,NULL
2621,PG,62,67,79,NULL,NULL
2623,R,79,79,81,2,6
2636,R,10,16,29,NULL,NULL
2637,PG-13,52,53,56,NULL,NULL
2639,R,73,76,82,NULL,NULL
2640,R,93,89,83,NULL,NULL
2642,PG-13,42,47,59,NULL,NULL
2649,,70,79,99,NULL,NULL
2652,R,67,70,77,NULL,NULL
2654,R,58,63,73,NULL,NULL
2655,PG-13,47,50,58,NULL,NULL
2657,PG-13,86,83,79,NULL,NULL
2662,R,21,35,65,NULL,NULL
2666,,100,94,83,NULL,NULL
2667,R,86,76,56,NULL,NULL
2668,R,70,73,80,1,3
2669,PG-13,12,25,51,NULL,NULL
2675,PG-13,75,72,67,NULL,NULL
2687,PG-13,26,28,32,NULL,NULL
2698,PG,24,33,52,NULL,NULL
2728,R,9,17,35,NULL,NULL
2742,R,70,72,77,NULL,NULL
2749,,82,79,73,NULL,NULL
2752,R,39,40,43,NULL,NULL
2755,R,86,82,74,NULL,NULL
2756,PG-13,88,86,83,1,4
2757,R,91,89,85,1,4
2758,PG-13,75,71,63,NULL,NULL
2759,R,94,92,88,1,1
2768,R,72,64,50,NULL,NULL
2770,R,52,57,68,NULL,NULL
2771,R,94,91,86,NULL,NULL
2778,PG,13,31,67,NULL,NULL
2787,R,59,65,77,NULL,NULL
2788,PG-13,63,66,74,NULL,NULL
2789,PG-13,29,41,65,NULL,NULL
2800,PG-13,21,27,41,NULL,NULL
2832,R,63,67,75,NULL,NULL
2895,PG-13,88,85,79,NULL,NULL
2898,PG-13,86,86,86,2,7
2900,R,15,21,33,NULL,NULL
2907,PG,28,41,69,NULL,NULL
2924,R,74,74,75,NULL,NULL
2925,PG,50,55,68,NULL,NULL
2959,PG-13,7,22,53,NULL,NULL
2976,PG,92,89,84,NULL,NULL
2977,PG,58,63,74,NULL,NULL
2978,PG,55,57,61,NULL,NULL
2989,PG,72,65,51,NULL,NULL
2990,R,52,50,46,NULL,NULL
3021,PG-13,80,73,61,NULL,NULL
3036,R,42,44,49,NULL,NULL
3049,PG-13,48,51,57,NULL,NULL
3050,PG,42,36,26,NULL,NULL
3064,PG,67,66,64,NULL,NULL
3072,R,44,40,33,NULL,NULL
3093,R,6,12,26,NULL,NULL
3131,R,72,75,81,NULL,NULL
3132,PG-13,10,18,35,NULL,NULL
3172,PG-13,64,62,58,NULL,NULL
3179,PG-13,71,70,69,NULL,NULL
3291,PG,93,89,83,NULL,NULL
3432,R,55,62,76,NULL,NULL
3489,R,5,18,44,NULL,NULL
3509,R,68,70,74,NULL,NULL
3512,R,34,35,38,NULL,NULL
3525,R,83,77,67,1,6
3527,R,43,48,60,NULL,NULL
3536,PG-13,68,66,62,1,2
3537,PG,24,28,36,NULL,NULL
3558,R,53,63,84,1,1
3563,PG-13,14,32,69,NULL,NULL
3573,PG,86,81,72,NULL,NULL
3580,R,62,68,82,NULL,NULL
3594,R,7,23,56,NULL,NULL
3595,R,74,70,62,NULL,NULL
3597,R,45,43,41,NULL,NULL
3600,R,99,98,96,NULL,NULL
3604,PG,83,78,69,NULL,NULL
3631,PG-13,94,88,76,NULL,NULL
3638,PG,42,48,62,NULL,NULL
3682,R,15,22,37,NULL,NULL
3683,R,73,71,69,NULL,NULL
3784,R,67,58,41,NULL,NULL
3786,PG,25,34,54,NULL,NULL
3877,R,65,67,73,NULL,NULL
3902,R,77,74,69,NULL,NULL
3933,PG,84,81,77,NULL,NULL
3980,PG-13,50,48,45,NULL,NULL
3989,R,77,78,80,NULL,NULL
4011,PG,86,84,82,1,1
4012,R,83,82,82,NULL,NULL
4032,PG,27,33,46,NULL,NULL
4105,R,54,54,55,NULL,NULL
4108,PG-13,15,20,30,NULL,NULL
4133,R,55,65,87,NULL,NULL
4141,R,67,66,65,NULL,NULL
4147,R,81,82,86,1,6
4148,R,67,68,71,NULL,NULL
4192,PG-13,62,68,82,NULL,NULL
4232,R,76,77,81,NULL,NULL
4233,R,82,74,58,NULL,NULL
4234,R,41,40,38,NULL,NULL
4244,R,85,82,76,NULL,NULL
4247,PG-13,4,15,38,NULL,NULL
4248,R,14,26,52,NULL,NULL
4256,PG-13,35,41,54,NULL,NULL
4257,PG-13,34,39,51,NULL,NULL
4258,PG-13,4,15,38,NULL,NULL
4327,PG-13,52,60,78,NULL,NULL
4347,R,83,82,80,1,7
4348,R,92,91,89,NULL,NULL
4349,,92,90,87,NULL,NULL
4351,,100,79,39,NULL,NULL
4379,PG-13,18,30,55,NULL,NULL
4380,PG-13,47,50,57,NULL,NULL
4413,R,43,50,64,NULL,NULL
4421,R,53,52,53,NULL,NULL
4437,PG,66,64,61,NULL,NULL
4442,PG-13,38,38,39,NULL,NULL
4464,PG-13,78,77,76,NULL,NULL
4476,R,57,67,87,1,3
4477,R,35,37,41,NULL,NULL
4478,R,34,38,47,NULL,NULL
4488,R,25,31,46,NULL,NULL
4512,R,77,76,75,NULL,NULL
4513,R,17,15,14,NULL,NULL
4515,R,27,33,47,NULL,NULL
4517,PG-13,35,43,59,1,2
4518,R,83,84,86,1,7
4523,PG,93,88,80,NULL,NULL
4538,R,69,72,78,NULL,NULL
4543,R,86,85,83,NULL,NULL
4547,R,76,72,64,NULL,NULL
4551,PG-13,30,34,42,NULL,NULL
4553,R,77,79,83,NULL,NULL
4564,R,15,24,43,NULL,NULL
4566,R,91,83,69,1,7
4584,PG,97,94,90,1,7
4587,,100,95,86,NULL,NULL
4597,PG-13,40,37,31,NULL,NULL
4599,PG-13,25,37,61,NULL,NULL
4612,R,22,27,37,NULL,NULL
4614,PG-13,59,55,49,NULL,NULL
4629,PG-13,41,44,52,NULL,NULL
4638,R,91,90,89,NULL,NULL
4688,PG-13,53,62,82,NULL,NULL
4722,R,70,59,39,NULL,NULL
4723,R,41,41,41,NULL,NULL
4771,R,95,92,86,NULL,NULL
4806,PG,46,48,53,NULL,NULL
4816,R,83,84,86,NULL,NULL
4823,R,56,49,36,NULL,NULL
4824,R,24,33,51,NULL,NULL
4836,R,80,81,84,NULL,NULL
4858,PG-13,20,26,40,NULL,NULL
4911,,70,74,84,NULL,NULL
4912,R,79,77,75,NULL,NULL
4922,PG-13,71,74,80,3,13
4927,,80,77,73,NULL,NULL
4942,PG-13,52,47,38,NULL,NULL
4944,R,78,73,65,NULL,NULL
4951,PG-13,71,70,69,NULL,NULL
4953,PG-13,65,61,56,NULL,NULL
4954,R,39,36,32,NULL,NULL
4958,PG-13,43,50,65,NULL,NULL
4959,R,58,51,37,NULL,NULL
4960,R,69,69,71,NULL,NULL
4961,R,65,55,37,NULL,NULL
4964,R,89,87,83,NULL,NULL
4965,PG-13,24,29,41,NULL,NULL
4967,PG-13,69,65,59,NULL,NULL
4970,R,14,24,45,NULL,NULL
4978,G,60,60,62,NULL,NULL
4982,R,81,83,89,NULL,NULL
4995,R,94,92,89,NULL,NULL
4997,R,34,44,65,NULL,NULL
5038,PG-13,80,78,74,1,1
5048,R,62,69,83,NULL,NULL
5123,PG,37,52,82,NULL,NULL
5125,R,47,52,62,NULL,NULL
5126,PG,35,47,72,NULL,NULL
5137,PG,70,62,46,NULL,NULL
5143,PG-13,91,90,90,3,7
5172,PG,58,55,49,NULL,NULL
5174,PG-13,17,32,63,NULL,NULL
5175,PG-13,51,58,74,NULL,NULL
5176,R,89,88,86,NULL,NULL
5203,R,9,20,44,NULL,NULL
5236,R,86,86,87,NULL,NULL
5255,G,56,58,64,NULL,NULL
5279,R,87,84,78,1,7
5289,,5,11,24,NULL,NULL
5333,R,75,74,74,NULL,NULL
5375,PG,21,29,45,NULL,NULL
5393,PG,5,14,34,NULL,NULL
5470,PG-13,71,63,50,NULL,NULL
5491,PG-13,3,6,12,NULL,NULL
5503,PG-13,96,93,89,1,7
5516,R,54,50,43,NULL,NULL
5548,PG-13,49,49,49,NULL,NULL
5549,R,28,30,36,NULL,NULL
5550,PG-13,6,9,15,NULL,NULL
5551,PG-13,78,69,53,NULL,NULL
5559,PG,49,50,53,NULL,NULL
5653,PG-13,45,54,74,NULL,NULL
5680,PG-13,56,58,65,NULL,NULL
5683,PG,87,84,79,NULL,NULL
5689,R,12,25,53,NULL,NULL
5693,PG,91,90,88,NULL,NULL
5708,R,71,53,20,NULL,NULL
5718,PG-13,63,63,64,NULL,NULL
5723,R,97,94,91,NULL,NULL
5765,R,17,24,39,NULL,NULL
5820,PG-13,35,37,41,NULL,NULL
5825,PG-13,70,75,86,NULL,NULL
5851,PG-13,25,24,25,NULL,NULL
5852,R,32,36,46,NULL,NULL
5857,R,9,14,26,NULL,NULL
5876,R,72,69,65,NULL,NULL
5894,R,43,54,76,NULL,NULL
5902,PG,61,69,86,NULL,NULL
5915,R,83,85,89,NULL,NULL
5955,R,78,71,59,NULL,NULL
5966,PG-13,27,33,47,NULL,NULL
5968,PG-13,32,34,38,1,1
5994,PG-13,53,57,67,NULL,NULL
6020,R,12,26,54,NULL,NULL
6023,PG-13,25,43,80,NULL,NULL
6038,PG-13,65,61,54,NULL,NULL
6068,PG-13,37,36,36,NULL,NULL
6069,R,66,64,62,NULL,NULL
6071,R,68,57,38,NULL,NULL
6072,R,30,42,68,NULL,NULL
6073,R,54,50,44,NULL,NULL
6075,R,33,38,50,NULL,NULL
6106,R,90,88,85,NULL,NULL
6114,R,78,78,79,NULL,NULL
6116,PG,35,38,45,NULL,NULL
6145,R,72,72,73,NULL,NULL
6171,,40,39,37,NULL,NULL
6278,PG-13,42,44,49,NULL,NULL
6279,PG,18,32,61,NULL,NULL
6280,PG-13,39,33,22,NULL,NULL
6282,PG-13,23,39,71,NULL,NULL
6283,PG,44,45,49,NULL,NULL
6341,R,78,69,52,NULL,NULL
6346,,33,28,19,NULL,NULL
6393,R,33,39,53,NULL,NULL
6415,R,94,88,77,NULL,NULL
6435,PG-13,23,39,73,NULL,NULL
6439,PG,35,37,42,NULL,NULL
6440,R,54,56,61,NULL,NULL
6466,R,42,44,50,NULL,NULL
6471,R,83,83,84,NULL,NULL
6472,PG-13,56,53,48,NULL,NULL
6477,PG,15,27,51,NULL,NULL
6478,PG-13,42,49,64,NULL,NULL
6479,PG-13,68,68,68,NULL,NULL
6488,PG-13,93,80,54,NULL,NULL
6499,PG,15,23,40,NULL,NULL
6519,R,20,29,47,NULL,NULL
6520,PG-13,43,46,54,NULL,NULL
6521,R,76,75,73,NULL,NULL
6522,R,67,62,54,NULL,NULL
6538,R,82,79,73,NULL,NULL
6552,R,15,29,58,NULL,NULL
6557,PG-13,41,46,57,NULL,NULL
6575,R,74,68,57,NULL,NULL
6578,PG-13,15,16,18,NULL,NULL
6589,PG,15,24,42,NULL,NULL
6615,PG-13,81,82,84,NULL,NULL
6637,PG,36,46,67,NULL,NULL
6639,R,27,33,45,NULL,NULL
6687,R,91,82,65,NULL,NULL
6723,G,84,79,70,NULL,NULL
6795,PG,76,67,51,NULL,NULL
6877,PG-13,23,32,52,NULL,NULL
6917,PG-13,55,51,45,NULL,NULL
6950,R,59,57,56,NULL,NULL
6951,PG,50,50,51,NULL,NULL
6957,R,85,84,84,NULL,NULL
6961,PG-13,11,29,67,NULL,NULL
6963,R,59,57,56,NULL,NULL
6964,PG-13,72,71,69,NULL,NULL
6972,PG-13,54,57,65,NULL,NULL
6973,R,74,75,77,NULL,NULL
6977,R,93,90,86,4,8
6978,PG-13,74,76,82,NULL,NULL
7007,R,33,35,40,NULL,NULL
7010,R,67,70,76,NULL,NULL
7090,,46,48,54,NULL,NULL
7091,R,63,60,54,NULL,NULL
7131,PG-13,24,35,57,NULL,NULL
7183,R,10,23,51,NULL,NULL
7191,PG-13,78,74,68,NULL,NULL
7211,PG-13,65,66,69,NULL,NULL
7214,PG-13,64,71,85,NULL,NULL
7220,R,29,40,63,NULL,NULL
7227,PG,40,37,32,NULL,NULL
7233,PG,14,22,38,NULL,NULL
7270,PG-13,82,79,74,NULL,NULL
7278,PG-13,2,9,25,NULL,NULL
7280,,27,30,38,NULL,NULL
7288,PG-13,35,36,40,NULL,NULL
7299,R,40,53,81,NULL,NULL
7303,PG-13,38,40,44,NULL,NULL
7304,R,41,53,79,NULL,NULL
7305,,88,79,63,NULL,NULL
7326,PG-13,94,92,88,1,4
7341,R,23,26,33,NULL,NULL
7345,R,91,89,86,2,8
7350,PG-13,41,53,77,NULL,NULL
7351,PG-13,96,95,93,NULL,NULL
7364,PG-13,38,43,53,NULL,NULL
7442,R,22,34,60,NULL,NULL
7443,G,97,86,65,NULL,NULL
7445,,43,48,58,NULL,NULL
7446,R,82,78,71,NULL,NULL
7450,PG,50,53,61,NULL,NULL
7451,PG-13,45,42,37,NULL,NULL
7452,R,86,86,88,NULL,NULL
7453,PG,60,61,65,NULL,NULL
7459,PG,41,47,60,NULL,NULL
7461,PG-13,34,41,57,NULL,NULL
7484,PG,49,51,57,NULL,NULL
7485,R,48,58,80,NULL,NULL
7501,R,21,31,51,NULL,NULL
7510,R,31,39,56,NULL,NULL
7512,R,71,67,60,NULL,NULL
7516,R,44,36,22,NULL,NULL
7518,PG,75,73,71,NULL,NULL
7520,,67,59,45,NULL,NULL
7552,PG-13,29,35,49,NULL,NULL
7553,,71,69,67,NULL,NULL
7555,R,37,47,69,NULL,NULL
7737,R,24,35,58,NULL,NULL
7797,R,33,36,44,NULL,NULL
7840,PG-13,9,18,37,NULL,NULL
7859,R,91,88,82,NULL,NULL
7863,R,50,62,89,NULL,NULL
7870,R,52,52,53,NULL,NULL
7873,R,48,50,55,NULL,NULL
7874,R,66,67,69,NULL,NULL
7942,PG-13,46,52,64,NULL,NULL
7972,R,88,82,71,NULL,NULL
7979,PG-13,65,71,84,NULL,NULL
7980,PG-13,31,38,52,NULL,NULL
7984,R,94,94,95,NULL,NULL
7985,PG,53,59,73,NULL,NULL
8005,PG-13,41,54,81,NULL,NULL
8009,R,71,73,79,NULL,NULL
8011,PG-13,5,12,28,NULL,NULL
8012,R,88,82,70,NULL,NULL
8046,R,6,8,13,NULL,NULL
8051,R,79,78,77,NULL,NULL
8052,R,82,82,83,NULL,NULL
8053,R,85,83,81,NULL,NULL
8054,PG-13,64,62,60,NULL,NULL
8055,R,63,68,79,1,5
8060,PG-13,54,48,36,NULL,NULL
8065,PG-13,36,46,66,NULL,NULL
8066,,24,24,26,NULL,NULL
8068,R,67,71,79,NULL,NULL
8077,R,98,96,94,1,2
8078,R,53,48,39,NULL,NULL
8080,R,18,24,38,NULL,NULL
8090,R,16,28,52,NULL,NULL
8130,PG-13,84,76,62,NULL,NULL
8141,R,78,71,59,NULL,NULL
8193,PG,72,72,74,NULL,NULL
8195,R,70,73,80,NULL,NULL
8197,R,50,54,65,NULL,NULL
8198,R,87,82,72,NULL,NULL
8202,,50,45,36,NULL,NULL
8204,PG,81,75,63,NULL,NULL
8224,R,23,32,52,NULL,NULL
8247,PG-13,15,24,44,NULL,NULL
8270,R,87,82,74,NULL,NULL
8271,PG-13,69,71,77,NULL,NULL
8273,R,53,56,63,NULL,NULL
8285,,67,66,65,NULL,NULL
8291,R,34,50,83,NULL,NULL
8292,R,52,61,80,NULL,NULL
8293,PG,94,89,81,3,9
8316,PG-13,49,49,49,NULL,NULL
8321,R,84,85,87,NULL,NULL
8326,PG,78,77,76,NULL,NULL
8328,PG-13,28,44,76,NULL,NULL
8337,,58,60,66,NULL,NULL
8338,R,44,45,47,NULL,NULL
8343,,50,48,45,NULL,NULL
8346,PG-13,27,35,53,NULL,NULL
8355,PG,46,51,63,NULL,NULL
8358,PG-13,89,87,84,NULL,NULL
